issue_id,title,description,issue_type,status,priority,assignee,team,story_points,dependencies,updated_at
ISS-14122,Studio Feedback: modify error message dialog to point the users to the forums or jira instead of pointing to the studio-feedback email,,task,todo,medium,Dev_3,backend,3,,2026-02-13
ISS-14123,Problem with Legacy Modernization Example ,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-13
ISS-14124,Drag and Drop not working with Scrolling,,task,done,medium,Dev_4,devops,3,,2026-02-14
ISS-14125,Import (backward compatibility) : scan application xml's for usage of CC in order to add the libraries to the classpath when importing,,story,done,medium,Dev_5,ml_team,3,ISS-14770,2026-02-15
ISS-14126,Remove @SupressWarning from the com.mulesoft.se.orders.OrderSummary.java class as it is causing warnings in the Order Processing template project,,task,in_progress,medium,Dev_4,backend,3,ISS-22378,2026-02-21
ISS-14127,Import project from pom wizard disappears when pom.xml doesn't 'compile',,task,todo,medium,Dev_4,ml_team,3,,2026-02-24
ISS-14128,Modifying the project name in the mule-project.xml file generates problems in many places in Studio,,task,done,medium,Dev_5,ml_team,3,ISS-22983,2026-02-24
ISS-14129,Add a 'Don't warn me again' checkbox to the warning popup that communicates that the maven installation could not be found,,story,in_progress,medium,Dev_3,backend,3,ISS-14719,2026-02-15
ISS-14130,Studio 3.4 Working with 3.3.3 EE ESB Embedded Runtime,,task,todo,medium,Dev_1,backend,3,ISS-20089,2026-02-21
ISS-14131,Change the way Studio handles ESB runtime changes,,task,in_progress,medium,Dev_2,backend,3,,2026-02-19
ISS-14132,Showing blank image in DataMapper errors logger in Windows 7,,task,done,medium,Dev_3,devops,3,,2026-02-15
ISS-14133,SFDC Connector not retrieving OpportunityLineItem Metadata,,task,in_progress,medium,Dev_5,frontend,3,,2026-02-21
ISS-14134,Allow creation of a new preview file if there is none selected,,task,todo,medium,Dev_2,ml_team,3,,2026-02-21
ISS-14135,Delete Multiple Fields in the user-defined wizard component,,task,in_progress,medium,Dev_5,backend,3,ISS-1530,2026-02-28
ISS-14136,Setting the JMS transaction action in 3.4.0 of studio is not saved.  Nor setting the action in the jms transaction is read by the Mule Studio.  Ends up defaulting to NONE.,,task,done,medium,Dev_5,ml_team,3,,2026-02-18
ISS-14137,Studio crashes when creating a new project if having more than one runtime installed in Windows,,task,todo,medium,Dev_3,ml_team,3,,2026-02-25
ISS-14138,Debugger doesn't work after <all>,,bug,in_progress,medium,Dev_4,backend,3,,2026-02-18
ISS-14139,Clear application data,,task,done,medium,Dev_1,frontend,3,,2026-02-19
ISS-14140,Autocomplete doesn't work with functions arguments,,task,done,medium,Dev_5,backend,3,,2026-02-18
ISS-14141,Improve version validation between ESB and CCs,,task,todo,medium,Dev_3,devops,3,,2026-02-28
ISS-14142,Add jars from another project in workspace causes FileNotFoundException,,story,in_progress,medium,Dev_1,frontend,3,,2026-02-28
ISS-14143,Drag and Drop: Async is not allowing you to drop Message Routers or other scopes inside of it,,task,done,medium,Dev_2,ml_team,3,ISS-18143,2026-02-17
ISS-14144,Problem with 1.3.x Cloud Connectors in Studio 3.4.0,,task,done,medium,Dev_5,devops,3,,2026-02-19
ISS-14145,Support hybrid metadata models,,task,in_progress,medium,Dev_5,frontend,3,,2026-02-19
ISS-14146,Studio throws weird exception when getting metadata,,task,in_progress,medium,Dev_5,backend,3,,2026-02-17
ISS-14147,Getting a Null Pointer Exception when building,,task,done,medium,Dev_2,backend,3,,2026-02-22
ISS-14148,Recreate mapping from DataSense,,task,in_progress,medium,Dev_2,backend,3,ISS-6486,2026-02-20
ISS-14149,Maven project creation (studio:studio) sometimes hangs on Windows,,task,done,medium,Dev_5,devops,3,ISS-10260,2026-02-24
ISS-14150,DataSense support for properties placeholders,,task,todo,medium,Dev_3,devops,3,ISS-1051,2026-02-23
ISS-14151,Editing a Rule: uses New Rule dialog box,,task,todo,medium,Dev_3,frontend,3,,2026-02-27
ISS-14152,Connections View usability improvements,,task,in_progress,medium,Dev_1,frontend,3,,2026-02-15
ISS-14153,Debugger halts on phantom breakpoints,,bug,todo,medium,Dev_5,ml_team,3,ISS-14489,2026-02-24
ISS-14154,DataMapper should be easier to execute from a TestCase,,task,done,medium,Dev_5,frontend,3,ISS-21576,2026-02-15
ISS-14155,Separation between test flows and app flows is needed,,task,in_progress,medium,Dev_4,backend,3,ISS-18692,2026-02-23
ISS-14156,It should be easier to load config files when running a unit test,,task,todo,medium,Dev_3,devops,3,,2026-02-24
ISS-14157,Choice control continually losing 'when' predicate on save of project,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-19
ISS-14158,Use the value defined in Maven Settings > MAVEN_OPTS when importing a Maven-based Mule Project from pom.xml,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-16
ISS-14159,"When installing a new runtime, the runtime version in all your current projects in the workspace is changed",,task,todo,medium,Dev_2,devops,3,ISS-20094,2026-02-15
ISS-14160,APIkit Studio project creation wizard for new model,,task,done,medium,Dev_1,devops,3,ISS-1134,2026-02-15
ISS-14161,Service registry lookup using a consumer key,,task,in_progress,medium,Dev_1,frontend,3,,2026-02-13
ISS-14162,Support SCM merge,,task,done,medium,Dev_4,backend,3,ISS-10834,2026-02-27
ISS-14163,Problem with XML validator,,task,done,medium,Dev_4,ml_team,3,,2026-02-18
ISS-14164,Studio support for new OAuth configuration,,task,done,medium,Dev_1,devops,3,,2026-02-24
ISS-14165,DataSense for SAP,,task,done,medium,Dev_3,ml_team,3,,2026-02-26
ISS-14166,Move popup property editors to bottom window to be consistent,,task,todo,medium,Dev_5,frontend,3,,2026-02-17
ISS-14167,Maven - there is no feedback or indication if studio:studio failed to run (when running in the background),,task,in_progress,medium,Dev_4,backend,3,,2026-02-19
ISS-14168,Define DataSense Query Model,,task,done,medium,Dev_4,ml_team,3,,2026-02-19
ISS-14169,Basic Query Editor,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-24
ISS-14170,APIkit 0.2 causes DataMapper issues,,task,done,medium,Dev_4,frontend,3,,2026-02-23
ISS-14171,Update Salesforce Connector to support Paging,,task,done,medium,Dev_1,frontend,3,,2026-02-13
ISS-14172,Update Salesforce Connector to support Queries,,task,done,medium,Dev_5,ml_team,3,ISS-12978,2026-02-28
ISS-14173,SCM - Generate a simple .gitignore file with the project at the moment of creation,,task,done,medium,Dev_3,frontend,3,,2026-02-22
ISS-14174,Maven - Studio should provide a way to see the logs of the studio:studio executions to check what went wrong if something failed,,task,todo,medium,Dev_1,devops,3,ISS-10761,2026-02-26
ISS-14175,"As a Studio Developer, I want to be able to contribute sections to the New Mule Project wizard",,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-27
ISS-14176,"SCM - Polish the ""mflow-less"" experience",,task,todo,medium,Dev_3,frontend,3,,2026-02-26
ISS-14177,Remove old plugin files after updating Studio through an update site,,task,todo,medium,Dev_3,backend,3,,2026-02-23
ISS-14178,Data Mapper JDBC connection - did not recover on its own,,task,done,medium,Dev_4,ml_team,3,,2026-02-13
ISS-14179,Enum combos are not properly reset when changing operation,,task,in_progress,medium,Dev_4,frontend,3,ISS-7553,2026-02-27
ISS-14180,"Metadata in Dynamic Lookup should only be displayed when lookup type is ""Service""",,task,in_progress,medium,Dev_4,backend,3,,2026-02-17
ISS-14181,Add copy and paste support of message processors in the visual editor,,story,done,medium,Dev_1,frontend,3,ISS-6696,2026-02-13
ISS-14182,CE JDBC connector changing to EE JDBC when editing graphical mode,,task,todo,medium,Dev_1,devops,3,,2026-02-25
ISS-14183,Define scope name for record based processing,,task,in_progress,medium,Dev_5,ml_team,3,,2026-02-14
ISS-14184,How to show help in properties editors,,task,todo,medium,Dev_2,backend,3,,2026-02-13
ISS-14185,Finish QueryBuilder UI,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-27
ISS-14186,Properties editor DataSense integration,,task,in_progress,medium,Dev_4,backend,3,,2026-02-14
ISS-14187,Update third party licence document,,task,todo,medium,Dev_3,backend,3,,2026-02-14
ISS-14188,The consumer key of the dynamic element should only be shown in versions above 3.4,,task,done,medium,Dev_4,backend,3,,2026-02-20
ISS-14189,"Start, stop and execute polls via debugger",,bug,done,medium,Dev_1,ml_team,3,ISS-3667,2026-02-13
ISS-14190,Adapt Studio metadata model to support caching individual types for connectors.,,task,done,medium,Dev_3,devops,3,,2026-02-21
ISS-14191,requireClientAuthentication not recognised as attribute of https:tls-server in https connector,,task,in_progress,medium,Dev_4,backend,3,ISS-22084,2026-02-22
ISS-14192,Auto-completion and syntax highlighting  of YAML API Speficiation in Studio UI,,task,in_progress,medium,Dev_2,ml_team,3,ISS-6501,2026-02-16
ISS-14193,Improve message flow outline,,task,done,medium,Dev_4,frontend,3,,2026-02-16
ISS-14194,Response block not working,,task,done,medium,Dev_5,backend,3,,2026-02-16
ISS-14195,wsdl2java is generating POJO:s without setters,,task,todo,medium,Dev_3,backend,3,ISS-22418,2026-02-17
ISS-14196,Studio should choose accordingly among more than one suitable connector for a given runtime,,task,done,medium,Dev_3,backend,3,ISS-10090,2026-02-14
ISS-14197,Fix Studio classloader issue when mule-common depends on another library.,,task,todo,medium,Dev_5,ml_team,3,,2026-02-20
ISS-14198,Studio should store/read correctly the cloud connector versions (assuming multiple plugins available for one cloud connector),,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-28
ISS-14199,Support POJO based query builders,,task,todo,medium,Dev_2,ml_team,3,,2026-02-20
ISS-14200,Definition element in SAP gets duplicated,,task,in_progress,medium,Dev_3,frontend,3,ISS-2304,2026-02-26
ISS-14201,NPE when deleting a project ,,task,done,medium,Dev_1,frontend,3,ISS-0552,2026-02-16
ISS-14202,DataSense query editor full text search support,,task,todo,medium,Dev_3,devops,3,,2026-02-14
ISS-14203,Allow user to set Studio project system properties,,task,done,medium,Dev_3,backend,3,,2026-02-24
ISS-14204,Native queries with query editor,,task,in_progress,medium,Dev_2,ml_team,3,ISS-12416,2026-02-23
ISS-14205,Hide query builder if user disabled DataSense,,task,todo,medium,Dev_3,backend,3,ISS-1703,2026-02-14
ISS-14206,Deploy to CloudHub sandboxes,,task,todo,medium,Dev_5,backend,3,,2026-02-22
ISS-14207,NPE when importing a project with a missing Message Processor / Cloud Connector,,task,todo,medium,Dev_5,frontend,3,ISS-1579,2026-02-15
ISS-14208,In Linux when using Salesforce the sObject type is lost when refreshing the UI,,task,todo,medium,Dev_2,frontend,3,,2026-02-17
ISS-14209,Connectivity Testing Improve error message,,task,in_progress,medium,Dev_2,frontend,3,ISS-21252,2026-02-20
ISS-14210,handleOutputResultSets should be available on the JDBC-EE connector,,task,in_progress,medium,Dev_4,frontend,3,ISS-3142,2026-02-23
ISS-14211,Remove icons from lists of accounts and fields,,task,done,medium,Dev_3,ml_team,3,,2026-02-26
ISS-14212,Add new Rest Processor element into Studio,,story,in_progress,medium,Dev_3,backend,3,,2026-02-14
ISS-14213,Add support for Retina display,,story,todo,medium,Dev_1,ml_team,3,ISS-5568,2026-02-22
ISS-14214,Add a new routing strategy in the Dynamic Router,,story,todo,medium,Dev_3,frontend,3,,2026-02-27
ISS-14215,Integrate ESB release & Cloud Connectors,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-27
ISS-14216,Support http static resource handler in Studio,,task,in_progress,medium,Dev_5,frontend,3,ISS-5499,2026-02-14
ISS-14217,Add new APIkit flow component into Studio,,story,done,medium,Dev_3,backend,3,,2026-02-19
ISS-14218,When you open Studio for the first time you get a part already exists error in the error log,,task,done,medium,Dev_4,backend,3,ISS-8615,2026-02-16
ISS-14219,Add new Router Processor element into Studio,,story,in_progress,medium,Dev_4,frontend,3,,2026-02-26
ISS-14220,Modify and refactor APIKit plugin,,task,todo,medium,Dev_4,ml_team,3,,2026-02-14
ISS-14221,DataMapper does not release memory,,task,todo,medium,Dev_4,ml_team,3,,2026-02-17
ISS-14222,Hide native query editor support,,task,done,medium,Dev_2,frontend,3,ISS-18630,2026-02-25
ISS-14223,"New Properties Editors: when pressing CMD + S or CTRL + S the changes in the editor should be reflected in the file, and the file should be saved",,task,in_progress,medium,Dev_2,devops,3,,2026-02-25
ISS-14224,Design DSQL changes to support DataSense Query Improvements,,task,done,medium,Dev_2,devops,3,,2026-02-14
ISS-14225,Poll: improve watermark validation,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-14
ISS-14226,Query Builder UI support for non field selection,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-24
ISS-14227,Merge new DataMapper threading model,,task,todo,medium,Dev_1,ml_team,3,,2026-02-23
ISS-14228,APIKIT: Drag and Dropping apikit router to the flow is breaking the project,,task,done,medium,Dev_1,devops,3,,2026-02-14
ISS-14229,Add DSQL support for Full Text Search queries,,story,todo,medium,Dev_2,devops,3,ISS-16315,2026-02-27
ISS-14230,DSQL should support spaces in field name,,task,in_progress,medium,Dev_2,ml_team,3,ISS-10520,2026-02-20
ISS-14231,Spec Hybrid Metadata,,task,in_progress,medium,Dev_5,ml_team,3,,2026-02-14
ISS-14232,Apikit: src/main/api folder is not being imported from previously exported mule projects,,task,done,medium,Dev_1,backend,3,ISS-9971,2026-02-28
ISS-14233,Remove JDBC jars from Clover distribution,,task,todo,medium,Dev_2,backend,3,,2026-02-24
ISS-14234,"tracking:enable-default-events=""false"" is removed from the flow configuration",,task,in_progress,medium,Dev_1,ml_team,3,ISS-10500,2026-02-20
ISS-14235,Apikit: When importing a Mule project with apikit router component the apikit library is not added to the project,,story,done,medium,Dev_3,ml_team,3,,2026-02-25
ISS-14236,Autodelete attribute get removed from the sftp connector if you edit the flow from the visual UI,,task,in_progress,medium,Dev_1,backend,3,,2026-02-19
ISS-14237,Studio is trying to reach external system for arguments with no dynamic metadata available,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-17
ISS-14238,Release 3.4.1,,task,todo,medium,Dev_2,backend,3,ISS-1372,2026-02-18
ISS-14239,QueryBuilder dialog has slow refresh,,task,in_progress,medium,Dev_4,backend,3,,2026-02-15
ISS-14240,Associate the XML editor with WSDL files,,task,done,medium,Dev_3,frontend,3,,2026-02-14
ISS-14241,Phantom errors in Mule Studio project,,task,done,medium,Dev_2,frontend,3,,2026-02-15
ISS-14242, NullPointerException when doing test connection in SAP,,task,todo,medium,Dev_2,frontend,3,ISS-12739,2026-02-27
ISS-14243,Integrate Mock cloud connectors to the Studio build,,task,done,medium,Dev_3,frontend,3,,2026-02-13
ISS-14244,Cron syntax support for <poll> in Studio,,task,done,medium,Dev_2,frontend,3,ISS-16863,2026-02-19
ISS-14245,APIkit flows can not be visually debugged with Visual Flow Debugger,,bug,in_progress,medium,Dev_4,devops,3,,2026-02-21
ISS-14246,AssertionFailedError when using Zuora with QueryBuidler,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-16
ISS-14247,Refactor Studio framework to support top level elements via Framework XML files.,,task,in_progress,medium,Dev_3,devops,3,ISS-7178,2026-02-19
